index,anime_id,title,title_english,type,score,genre_list,producer_list,opening_theme,ending_theme,synopsis,related,comb_feat
719,791,Arion,Arion,Movie,6.15,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Drama', 'Seinen']",['Tokuma Shoten'],[],"['""Pegasus no Shoujo (ペガサスの少女)"" by Kyouko Gotou']","In Thrace, Arion is taken from his mother Demeter by the god Hades. In the Underworld, Arion is trained to be a warrior. His training is driven by revenge: Arion was told that his mother's blindness was caused by Zeus and Zeus' death will remove the curse. Finally, Arion and Geedo (a huge ape-like creature who had become Arion's friend and companion) left the Underworld to find Zeus. Seneca, a small thief, makes off with Arion's sword and this leads Arion to his first encounter with the forces of Zeus, commanded by his daughter Athena. Arion is captured but is later set free by Lesfeena, Athena's mute serving girl. As Arion rejoins Geedo and Seneca (and worries about Lesfeena), the forces of Zeus and Poseidon face each other in battle. In the background sits the scheming Hades, and the calm Apollon who seems to have plans of his own. (Source: AnimeNfo)","{'Adaptation': [{'mal_id': 23777, 'type': 'manga', 'name': 'Arion', 'url': 'https://myanimelist.net/manga/23777/Arion'}]}",kyouko lesfeena apollon geedo like action command mute plan creatur first serv animenfo driven remov poseidon shoujo death hade captur arion train thief god seinen sword find magic battl companion friend girl shoten drama taken rejoin huge thrace sourc background adventur reveng demet curs warrior ape tokuma zeus becom athena told fantasi blind calm seneca lead encount free pegasus mother caus forc make later set face scheme left worri underworld daughter seem small final sit gotou
720,792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Ranma ½: Nihao My Concubine,Movie,7.43,"['Adventure', 'Comedy', 'Shounen']","['Pony Canyon', 'Fuji TV']",[],"['""Piece of Love"" by Picasso']","Ranma and the gang are invited to a boating trip with Kuno. Unfortunately, a storm destroys the yacht and everyone is stranded on a remote island. The whole situation goes even more awry when one by one, the girls disappear without a trace. Ranma then finds out that the girls are abducted by Toma, ruler of the island, as part of his personal harem. (Source: ANN)","{'Parent story': [{'mal_id': 210, 'type': 'anime', 'name': 'Ranma ½', 'url': 'https://myanimelist.net/anime/210/Ranma_½'}], 'Sequel': [{'mal_id': 1010, 'type': 'anime', 'name': 'Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou', 'url': 'https://myanimelist.net/anime/1010/Ranma_½__Chou_Musabetsu_Kessen_Ranma_Team_vs_Densetsu_no_Houou'}]}",invit person canyon toma gang poni comedi disappear love goe island one harem part boat find trip yacht everyon strand girl fuji whole storm sourc without awri shounen even destroy abduct situat ranma unfortun kuno piec remot trace ruler picasso adventur
721,793,xxxHOLiC Movie: Manatsu no Yoru no Yume,xxxHOLiC The Movie: A Midsummer Night's Dream,Movie,7.98,"['Mystery', 'Comedy', 'Psychological', 'Supernatural', 'Drama']","['Shochiku', 'Kodansha', 'Movic']",[],"['""Sanagi ~theme from HOLiC the movie~"" by Suga Shikao']","Summer break has arrived, but while his other classmates are out having fun, Kimihiro Watanuki continues to work as compensation for the eccentric Yuuko in her shop. With the spirits and supernatural phenomena that bother him lessening, he pays his dues by cleaning, cooking, and doing whatever else the apparently lazy Yuuko needs. Watanuki, however, gets involved in a new predicament when Yuuko receives a mysterious invitation to a mansion whose owner seeks Yuuko's wish-granting ability. When he, Yuuko, and his classmate Shizuka Doumeki make their way to the peculiar residence, they meet others who were summoned by the same strange invitation. All of them are collectors of various unique items, drawn there by the chance to expand their collections. But as the collectors begin to disappear one by one, Watanuki and his companions must solve the mystery and put the case to rest, or find themselves in risk of danger. [Written by MAL Rewrite]","{'Parent story': [{'mal_id': 861, 'type': 'anime', 'name': 'xxxHOLiC', 'url': 'https://myanimelist.net/anime/861/xxxHOLiC'}]}",yuuko mansion fun peculiar continu suga find holic shop clean put movic appar sanagi wish predica kimihiro kodansha chanc danger spirit phenomena work pay drawn involv whose summer psycholog seek shikao make theme whatev way lessen movi new comedi watanuki must cook eccentr item owner supernatur lazi compens collector companion break drama bother due howev mysteri rest abil summon resid strang arriv doumeki begin meet themselv need grant shochiku els invit shizuka case various risk receiv disappear one classmat uniqu collect expand solv get
722,795,Oniisama e...,"Brother, Dear Brother",TV,7.79,"['Psychological', 'Drama', 'School', 'Shoujo', 'Shoujo Ai']",['NHK'],"['""Kin no Utsuwa, Gin no Utsuwa"" by Satomi Takada']","['""Kimagure na Yousei"" by Takako Noda']","When 16-year-old Nanako Misonoo enters the prestigious all-girls Seiran Academy, she believes a bright future awaits her. Instead, the unlucky girl finds herself dragged into a web of deceit, misery, and jealousy. On top of that, she is chosen as the newest inductee of the Sorority, an elite group whose members are the envy of the entire school. Having none of the grace, wealth, or talent of the other members, Nanako quickly draws the ire of her jealous classmates—especially the fierce Aya Misaki. To cope with her increasingly difficult school life, Nanako recalls her days through letters to her former teacher, Takehiko Henmi, whom she affectionately calls ""onii-sama"" (big brother). She also finds comfort with her four closest friends: her childhood friend Tomoko Arikura, the sociable but erratic Mariko Shinobu, the troubled musician Rei Asaka, and the athletic tomboy Kaoru Orihara. An impassioned drama about the hardships of bullying, Oniisama e... chronicles a young girl's harsh life at her new school, as she endures cruel rumours, heartless classmates, and countless social trials. [Written by MAL Rewrite]","{'Adaptation': [{'mal_id': 1419, 'type': 'manga', 'name': 'Oniisama e...', 'url': 'https://myanimelist.net/manga/1419/Oniisama_e'}]}",bulli entir kin misaki gin group unlucki takada musician newest find friend childhood sociabl social top quick errat troubl rumour deceit futur big affection asaka satomi inducte countless old recal henmi impass oniisama nanako miseri sama nhk chronicl whose heartless life await psycholog former seiran onii fierc ire trial harsh cope takako grace endur academi instead mariko utsuwa especi new brother talent envi shoujo young closest rei enter jealousi web drag drama cruel arikura draw letter also increas soror teacher orihara kimagur wealth hardship difficult day call elit shinobu member jealous prestigi misonoo year classmat girl four yousei believ comfort athlet tomboy bright aya chosen takehiko tomoko kaoru noda none school
723,796,Mahoujin Guru Guru Movie,Magical Circle Guru Guru Movie,Movie,6.83,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",[],"['""Kin no Tobira"" by Satomi Kihara with Radio Heart']","['""Love Goes"" by HIM']","The hero Nike and magic user Kukuri learn of the ""Pickle of Happiness"", an item that will grant a wish to the one who eats it. With the help of old friends, they must beat the monsters to the Pickle and convince its guardian dragon to give it to them. (Source: ANN)","{'Parent story': [{'mal_id': 331, 'type': 'anime', 'name': 'Mahoujin Guruguru', 'url': 'https://myanimelist.net/anime/331/Mahoujin_Guruguru'}]}",old monster kin guardian kukuri give comedi must dragon kihara love item goe nike one convinc magic friend sourc pickl radio heart shounen tobira fantasi hero wish help learn user happi beat satomi eat grant adventur
724,797,Hanaukyou Maid-tai OVA,Hanaukyou Maid-tai OVA,OVA,6.71,"['Comedy', 'Ecchi', 'Harem', 'Romance']",['m.o.e.'],"['""Hanaukyo Maid-tai no Uta"" by Hanaukyo Maid Team']",[],"In this three-episode OVA, Taro learns more about Cynthia`s life as herself and her alter-ego Grace. He also undergoes training with his bodyguard Konoe. And finally, Ikuyo dupes Taro in spending a whole day disguised as a maid. (Source: ANN)","{'Prequel': [{'mal_id': 403, 'type': 'anime', 'name': 'Hanaukyou Maid-tai', 'url': 'https://myanimelist.net/anime/403/Hanaukyou_Maid-tai'}]}",kono episod undergo romanc alter uta ova comedi train ego harem hanaukyo life whole bodyguard sourc maid spend also dupe taro disguis learn ikuyo grace cynthia ecchi three team tai final day
725,798,Yomigaeru Sora: Rescue Wings,Yomigaeru Sora: Rescue Wings,TV,7.44,"['Drama', 'Military', 'Seinen']","['Bandai Visual', 'Lantis']","['#1 ""Ashita o Tomenai de"" by Misato Aki#2 ""Hyokkori Hyoutan-Jima (ひょっこりひょうたん島)"" by Maekawa Youko, Young Fresh (ep 6)']","['""Emblem"" by JAM Project', '""Hyokkori Hyoutan-Jima (ひょっこりひょうたん島)"" by Maekawa Youko, Young Fresh (ep 7)']","Kazuhiro Uchida is transferred to a rescue centre located in a small town while training to become a fighter pilot. Initially, Kazuhiro thinks negatively about his new occupation, due to the difficult missions and the harsh discipline he receives from his seniors. However, over the course of his training, he begins to accept the job for what it is and becomes a true member of the rescue force. (Source: ANN)","{'Prequel': [{'mal_id': 1843, 'type': 'anime', 'name': 'Yomigaeru Sora: Rescue Wings - Saigo no Shigoto', 'url': 'https://myanimelist.net/anime/1843/Yomigaeru_Sora__Rescue_Wings_-_Saigo_no_Shigoto'}], 'Alternative version': [{'mal_id': 24527, 'type': 'anime', 'name': 'Yomigaeru Sora Pilot', 'url': 'https://myanimelist.net/anime/24527/Yomigaeru_Sora_Pilot'}]}",locat disciplin new visual jam ashita mission cours member receiv rescu young fresh senior accept train seinen youko negat drama hyokkori howev due emblem hyoutan town sourc occup initi bandai project becom think jima centr militari pilot true harsh job maekawa begin uchida tomenai lanti fighter forc aki misato transfer small difficult kazuhiro
726,799,Kokoro Toshokan,Kokoro Toshokan,TV,6.49,"['Comedy', 'Drama', 'Slice of Life']",['Victor Entertainment'],"['Beagle"" by Yasuko Yamano']","['Tsuki wa Miteru"" by Yasuko Yamano']","Kokoro Toshokan, a small library, lies nestled in an unpopulated mountain far away from town. Three sisters, Iina, Aruto and Kokoro, call the library home and run it from day-to-day. Kokoro is just beginning her adventures at the library. Will she become a full-fledged librarian? Will the remote library ever attract readers? Kokoro tries her best to make her dreams come true at Kokoro Library, a place where miracles can happen. (Source: ANN)","{'Adaptation': [{'mal_id': 2702, 'type': 'manga', 'name': 'Kokoro Toshokan', 'url': 'https://myanimelist.net/manga/2702/Kokoro_Toshokan'}], 'Sequel': [{'mal_id': 5472, 'type': 'anime', 'name': 'Kokoro Toshokan: Communication Clips', 'url': 'https://myanimelist.net/anime/5472/Kokoro_Toshokan__Communication_Clips'}]}",call away fledg librari happen yamano toshokan tri comedi come kokoro home entertain far place victor life slice beagl reader drama run miteru town librarian sourc ever mountain yasuko aruto adventur tsuki becom full attract lie true nestl dream iina begin make best three unpopul remot miracl sister small day
727,800,NieA Under 7,NieA Under 7,TV,6.86,"['Comedy', 'Sci-Fi', 'Slice of Life']","['Shaft', 'Genco', 'Kadokawa Shoten', 'SynergySP', 'Pioneer LDC']","['""Koko Made Oide (ここまでおいで)"" by SION']","['""Venus to Chiisana Kamisama (ヴィーナスと小さな神様)"" by Maria Yamamoto (eps 1-12)', '""KA MOA\'E"" by Yoshio Owa (ep 13)']","In the 21st century, aliens have arrived on Earth and live among humans. In sleepy Enohana, the dirt-poor student Chigasaki Mayuko finds herself living together with NieA, a low-caste (""Under Seven"") alien. While Mayuko struggles diligently to make ends meet, NieA seems to be totally unconcerned with the consequences of her actions. As the odd couple throws off the expected sparks, the wrecked alien mothership looms in the background... (Source: ANN)","{'Adaptation': [{'mal_id': 4342, 'type': 'manga', 'name': 'NieA Under 7', 'url': 'https://myanimelist.net/manga/4342/NieA_Under_7'}]}",synergysp centuri enohana niea sion wreck kamisama action comedi dirt odd koko earth pioneer togeth yamamoto throw oid moa seven human maria kadokawa genco made life slice chiisana among find cast shoten dilig loom alien sourc total background end consequ expect shaft seem student mothership mayuko owa chigasaki ldc spark arriv sci yoshio sleepi make unconcern meet venus struggl coupl low live poor
728,801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Ghost in the Shell: Stand Alone Complex 2nd GIG,TV,8.55,"['Action', 'Military', 'Sci-Fi', 'Mystery', 'Police', 'Mecha', 'Seinen']","['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Kodansha', 'Tokuma Shoten', 'Nippon Television Network']","['""Rise"" by Origa', '""Christmas in the Silent Forest"" by Ilaria Graziano (Japanese Terrestrial Broadcast)']","['""Living Inside the Shell"" by Steve Conte', '""Christmas in the Silent Forest"" by Ilaria Graziano (ep 26)', '""Snyper"" by Ilaria Graziano (Japanese Terrestrial Broadcast)']","Following the closure of the ""Laughing Man"" case, Section 9 is re-established by Japan's newly elected Prime Minister, Youko Kayabuki, to combat the persistent threat of cyber-terrorism. A group calling themselves ""The Individual Eleven"" has begun committing acts of terror across Japan. While Motoko Kusanagi, Daisuke Aramaki, Batou, and the other members of Section 9 investigate this new menace, the Japanese government faces a separate crisis, as foreign refugees displaced by the Third World War seek asylum in Japan. But as the members of the special-ops team continually encounter Gouda Kazundo—a leading member of the Cabinet Intelligence Service—in their hunt, they begin to suspect that he may be involved, and that the events of the refugee crisis and The Individual Eleven may be more connected than they realize... [Written by MAL Rewrite]","{'Prequel': [{'mal_id': 467, 'type': 'anime', 'name': 'Koukaku Kidoutai: Stand Alone Complex', 'url': 'https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex'}], 'Sequel': [{'mal_id': 1566, 'type': 'anime', 'name': 'Koukaku Kidoutai: Stand Alone Complex - Solid State Society', 'url': 'https://myanimelist.net/anime/1566/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society'}], 'Summary': [{'mal_id': 2448, 'type': 'anime', 'name': 'Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven', 'url': 'https://myanimelist.net/anime/2448/Koukaku_Kidoutai__Stand_Alone_Complex_2nd_GIG_-_Individual_Eleven'}], 'Spin-off': [{'mal_id': 3485, 'type': 'anime', 'name': 'Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi', 'url': 'https://myanimelist.net/anime/3485/Koukaku_Kidoutai__Stand_Alone_Complex_2nd_GIG_-_Tachikoma_na_Hibi'}]}",terrestri kayabuki action graziano origa broadcast group terror continu man cont shoten dentsu cyber govern across asylum may encount kazundo investig cabinet newli polic kodansha rise shell live refuge hunt laugh war christma realiz snyper eleven involv insid silent individu intellig youko victor seek crisi section network daisuk world forest prime militari lead japanes combat japan separ motoko menac new connect visual threat ilaria seinen kusanagi act mysteri special establish commit batou bandai persist begin displac themselv team suspect televis steve servic call nippon gouda begun case member entertain third elect closur event tokuma minist mecha sci foreign face aramaki follow
